Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
1008674,Palm & Harvard,Starbucks,22257-196805,805-525-8082,CO,310 South Palm Street,310 South Palm Street,,,Santa Paula,CA,US,93060,"(34.3462295532227, -119.069694519043)",34.346229553222656,-119.06969451904297,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/28/2014 04:00:00 AM
1006627,"9th and O, NW",Starbucks,19851-75281,2023870380,CO,815 O st NW,815 O st NW,,,Washington,DC,US,20005,"(38.9087028503418, -77.0235824584961)",38.9087028503418,-77.0235824584961,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/30/2014 04:00:00 AM
1007714,6th Ave at Walker Street,Starbucks,20259-184464,2129660984,CO,32 Avenue of the Americas,32 Avenue of the Americas,,,New York,NY,US,10013,"(40.7198524475098, -74.0049514770508)",40.719852447509766,-74.004951477050781,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/30/2014 04:00:00 AM
1008642,60th & Columbia,Starbucks,22003-216444,5032821807,CO,6020 NE Columbia Blvd,6020 NE Columbia Blvd,,,Portland,OR,US,97218,"(45.5685157775879, -122.600357055664)",45.568515777587891,-122.60035705566406,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/30/2014 04:00:00 AM
1006875,Lithia Commons,Starbucks,22645-207205,541-608-4538,LS,"150 N Bartlett St, Ste 108","150 N Bartlett St, Ste 108",,,Medford,OR,US,97501,"(42.3282165527344, -122.872543334961)",42.328216552734375,-122.87254333496094,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/01/2014 04:00:00 AM
1007048,Treasure Coast Square,Starbucks,22185-212165,,LS,3174 NW Federal Hwy,3174 NW Federal Hwy,,,Jensen Beach,FL,US,34957,"(27.2439517974854, -80.2718124389648)",27.243951797485352,-80.271812438964844,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/01/2014 04:00:00 AM
1007204,Nut Tree,Starbucks,22255-218825,7074493650,CO,"1630 East Monte Vista, Unit 101",1630 East Monte Vista,Unit 101,,Vacaville,CA,US,95688,"(38.3674011230469, -121.962112426758)",38.367401123046875,-121.96211242675781,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/01/2014 04:00:00 AM
1007405,Alameda & 91,Starbucks,21740-195884,3106084835,CO,"1759 South Alameda, Suite 101",1759 South Alameda,Suite 101,,Compton,CA,US,90220,"(33.8768424987793, -118.21794128418)",33.8768424987793,-118.21794128417969,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/01/2014 04:00:00 AM
1007481,West Point Military Academy,Starbucks,20389-197044,,LS,683  Buckner Loop,683  Buckner Loop,,,West Point,NY,US,10996,"(41.4006576538086, -73.9688415527344)",41.400657653808594,-73.968841552734375,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/01/2014 04:00:00 AM
1007527,Frys-Maricopa #672,Starbucks,21997-97584,520-568-6200,LS,20797 N John Wayne Pkwy,20797 N John Wayne Pkwy,,,Maricopa,AZ,US,85139,"(33.0720024108887, -112.202110290527)",33.072002410888672,-112.20211029052734,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,06/01/2014 04:00:00 AM
1007579,Family Fare - Boyne City #1517,Starbucks,22714-222788,231-582-6654,LS,430 N Lake St,430 N Lake St,,,Boyne City,MI,US,49712-110,"(45.2200546264648, -85.0153732299805)",45.220054626464844,-85.015373229980469,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/01/2014 04:00:00 AM
1007771,Peter J. Camiel Travel Plaza - Penn,Starbucks,23299-228146,717-666-5248,LS,5 Marsh Rd,5 Marsh Rd,,,ELVERSON,PA,US,19520,"(40.1526336669922, -75.827018737793)",40.152633666992188,-75.827018737792969,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/01/2014 04:00:00 AM
1008728,83rd & Aurora,Starbucks,19475-189065,(206)782-2478,CO,8301 Aurora Ave. N,8301 Aurora Ave. N,,,Seattle,WA,US,98103,"(47.6894798278809, -122.344841003418)",47.689479827880859,-122.34484100341797,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/02/2014 04:00:00 AM
1006949,Shiloh & Hembree,Starbucks,22421-219665,707-836-1745,CO,"6560 Hembree Lane, 170, Shiloh Center",6560 Hembree Lane,170,Shiloh Center,Windsor,CA,US,95492,"(38.5273323059082, -122.78865814209)",38.5273323059082,-122.78865814208984,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/04/2014 04:00:00 AM
1007122,Ingles Cartersville #76,Starbucks,22872-220007,770-607-4784,LS,879 Joe Frank Harris Pkwy SE,879 Joe Frank Harris Pkwy SE,,,Cartersville,GA,US,30120,"(34.1983909606934, -84.7924728393555)",34.198390960693359,-84.792472839355469,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/04/2014 04:00:00 AM
1007542,Coral Square,Starbucks,22184-214324,9547536271,LS,9469 W Atlantic Blvd,9469 W Atlantic Blvd,,,Coral Springs,FL,US,33071,"(26.2404651641846, -80.2548599243164)",26.24046516418457,-80.2548599243164,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/04/2014 04:00:00 AM
1007567,Fred Meyer Seattle #28,Starbucks,22589-221824,(206) 433-6411,LS,14300 1st Ave S,14300 1st Ave S,,,Seattle,WA,US,98168,"(47.4750595092773, -122.333854675293)",47.475059509277344,-122.33385467529297,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/04/2014 04:00:00 AM
1008834,One Oxford Centre,Starbucks,21587-211206,4122326920,CO,"301 Grant Street, Unit R-105",301 Grant Street,Unit R-105,,Pittsburgh,PA,US,15219,"(40.4382057189941, -79.9983978271484)",40.438205718994141,-79.998397827148438,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/04/2014 04:00:00 AM
1006769,Ogden and Prince,Starbucks,19854-202424,630-964-1870,CO,1149 Ogden Avenue,1149 Ogden Avenue,,,Downers Grove,IL,US,60515,"(41.8083457946777, -88.0139083862305)",41.808345794677734,-88.013908386230469,Central Standard Time,-360,GMT-06:00 America/Chicago,06/09/2014 04:00:00 AM
1007859,Interstate 5 & Rush Road,Starbucks,22424-213024,3607403746,CO,"1290 Rush Rd, B",1290 Rush Rd,B,,Napavine,WA,US,98532,"(46.6048393249512, -122.907936096191)",46.604839324951172,-122.90793609619141,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/09/2014 04:00:00 AM
1006763,Ralph's - Indio #160,Starbucks,19158-198887,760-771-4373,LS,49908 Jefferson St.,49908 Jefferson St.,,,Indio,CA,US,92201,"(33.6860580444336, -116.268615722656)",33.686058044433594,-116.26861572265625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/10/2014 04:00:00 AM
1007102,Price Chopper Storrs # 243,Starbucks,21689-195069,860-553-6555,LS,1220 Storrs Rd.,1220 Storrs Rd.,,,Mansfield,CT,US,06268,"(41.8024978637695, -72.2421722412109)",41.802497863769531,-72.242172241210938,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/11/2014 04:00:00 AM
1007325,Murfreesboro - The Avenue,Starbucks,20178-188604,6159040820,CO,"2615 Medical Center Parkway, The Avenues",2615 Medical Center Parkway,,The Avenues,Murfreesboro,TN,US,37129,"(35.8615798950195, -86.4443969726563)",35.861579895019531,-86.44439697265625,Central Standard Time,-360,GMT-06:00 America/Chicago,06/16/2014 04:00:00 AM
1008830,Blue Ash - Reed Hartman Hwy,Starbucks,21212-209985,5132470835,CO,11257 Reed Hartman Hwy,11257 Reed Hartman Hwy,,,Blue Ash,OH,US,45241,"(39.2717208862305, -84.3762664794922)",39.271720886230469,-84.376266479492188,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/16/2014 04:00:00 AM
1008956,Yreka,Starbucks,21789-208624,530-842-4768,CO,1805 Fort Jones Hwy,1805 Fort Jones Hwy,,,Yreka,CA,US,96097,"(41.7029876708984, -122.645950317383)",41.702987670898438,-122.64595031738281,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/16/2014 04:00:00 AM
1006967,2001 L St,Starbucks,21772-214865,2023314260,CO,2001 L St NW,2001 L St NW,,,Washington,DC,US,20036,"(38.9040069580078, -77.0452041625977)",38.904006958007812,-77.045204162597656,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/20/2014 04:00:00 AM
1007120,King Soopers - Englewood #65,Starbucks,22796-224831,303-761-0013,LS,101 Englewood Pkwy,101 Englewood Pkwy,,,Englewood,CO,US,80110,"(39.6549949645996, -104.988815307617)",39.654994964599609,-104.98881530761719,Mountain Standard Time,-420,GMT-07:00 America/Denver,06/20/2014 04:00:00 AM
1007263,Hwy 211 and Hwy 99E,Starbucks,22430-217004,5039812108,CO,1560 N Pacific Hwy,1560 N Pacific Hwy,,,Woodburn,OR,US,97071,"(45.151050567627, -122.829902648926)",45.151050567626953,-122.82990264892578,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/20/2014 04:00:00 AM
1007323,Fordham Plaza,Starbucks,19872-189465,(718) 220-4920,CO,"440 East Fordham Road, Fordham Plaza",440 East Fordham Road,,Fordham Plaza,Bronx,NY,US,10458,"(40.8606338500977, -73.890266418457)",40.860633850097656,-73.890266418457031,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/20/2014 04:00:00 AM
1007346,Vermont & Wilshire,Starbucks,22525-213345,213-384-3578,CO,3150 Wilshire Blvd,3150 Wilshire Blvd,,,Los Angeles,CA,US,90010,"(34.0615158081055, -118.29125213623)",34.061515808105469,-118.29125213623047,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/20/2014 04:00:00 AM
1007506,Mcleod Regional Medical Center - Pa,Starbucks,21644-210624,843-777-5875,LS,"555 E Cheves St, Suite K",555 E Cheves St,Suite K,,Florence,SC,US,29502-055,"(34.1958923339844, -79.7596817016602)",34.195892333984375,-79.759681701660156,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/20/2014 04:00:00 AM
1008661,Harris Teeter - Cary # 236,Starbucks,23353-229005,919-465-9432,LS,7145 O'Kelly Chapel Rd,7145 O'Kelly Chapel Rd,,,Cary,NC,US,27519,"(35.8437309265137, -78.8877487182617)",35.843730926513672,-78.887748718261719,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/20/2014 04:00:00 AM
1007330,10620 Parallel Prkwy-KCK Speedway,Starbucks,20830-207104,9133281078,CO,"10620 Parallel Pkwy, TBD",10620 Parallel Pkwy,TBD,,Kansas City,KS,US,66109,"(39.1289596557617, -94.8256225585938)",39.128959655761719,-94.82562255859375,Central Standard Time,-360,GMT-06:00 America/Chicago,06/24/2014 04:00:00 AM
1006608,Pentagon II-Wedge I.,Starbucks,17383-176847,5713025170,LS,Army Navy Dr & S Fern St,Army Navy Dr & S Fern St,,,Arlington,VA,US,22202,"(38.8719215393066, -77.0564804077148)",38.871921539306641,-77.056480407714844,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/25/2014 04:00:00 AM
1006777,Ralphs-San Diego #167,Starbucks,20531-181284,858-259-1077,LS,3455 Del Mar Heights Rd,3455 Del Mar Heights Rd,,,San Diego,CA,US,921302120,"(32.9542427062988, -117.232810974121)",32.954242706298828,-117.23281097412109,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/25/2014 04:00:00 AM
1006882,Kroger - Lafayette #824,Starbucks,22766-223914,765-463-1556,LS,1032 Sagamore Pkwy W,1032 Sagamore Pkwy W,,,Lafayette,IN,US,47906,"(40.453441619873, -86.9238204956055)",40.453441619873047,-86.923820495605469,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis,06/25/2014 04:00:00 AM
1006878,Ralph's - Los Angeles #44,Starbucks,22711-223785,310-477-8746,LS,12057 Wilshire Blvd,12057 Wilshire Blvd,,,Los Angeles,CA,US,90025,"(34.0448913574219, -118.467010498047)",34.044891357421875,-118.46701049804688,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/25/2014 04:00:00 AM
1007351,FLL - Terminal B,Starbucks,22708-222688,707-491-8505,LS,100 Terminal Dr,100 Terminal Dr,,,Fort Lauderdale,FL,US,33315,"(26.0702514648438, -80.1426467895508)",26.07025146484375,-80.142646789550781,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/25/2014 04:00:00 AM
1007543,Paddock Mall,Starbucks,22186-212166,352-615-9145,LS,3100 SW College Rd,3100 SW College Rd,,,Ocala,FL,US,34474,"(29.1617012023926, -82.1734237670898)",29.161701202392578,-82.173423767089844,Eastern Standard Time,-300,GMT-05:00 America/New_York,06/25/2014 04:00:00 AM
1007639,Target Waco T-1531,Starbucks,3996-146365,254-399-0067,LS,5401 Bosque Blvd,5401 Bosque Blvd,,,Waco,TX,US,767104442,"(31.5334568023682, -97.1921310424805)",31.533456802368164,-97.192131042480469,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1007650,Target Tyler T-775,Starbucks,76898-131713,903-939-1900,LS,7003 S Broadway Ave,7003 S Broadway Ave,,,Tyler,TX,US,757034737,"(32.2793350219727, -95.3059692382813)",32.279335021972656,-95.30596923828125,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1008735,Maple & Clara,Starbucks,20138-185004,2145594050,CO,4744 Maple Avenue,4744 Maple Avenue,,,Dallas,TX,US,75219,"(32.8149528503418, -96.826416015625)",32.8149528503418,-96.826416015625,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1008802,Park Meadows - The Vistas,Starbucks,22526-215010,3037922245,CO,"8433 Park Meadows Center Dr, Space D-147, Suite 147",8433 Park Meadows Center Dr,"Space D-147, Suite 147",,Lone Tree,CO,US,80124,"(39.5622901916504, -104.877769470215)",39.562290191650391,-104.87776947021484,Mountain Standard Time,-420,GMT-07:00 America/Denver,06/25/2014 04:00:00 AM
1009609,Jewel Osco @ Fox River Grove #2507,Starbucks,23951-233744,847-516-4315,LS,800 NW Hwy 14,800 NW Hwy 14,,,Fox River Grove,IL,US,60021,"(42.1944427490234, -88.2113342285156)",42.194442749023438,-88.211334228515625,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009610,Jewel Osco @ Chicago #2508,Starbucks,23952-232509,773-274-1287,LS,1763 W Howard,1763 W Howard,,,Chicago,IL,US,60626,"(42.0193939208984, -87.6748352050781)",42.019393920898438,-87.674835205078125,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009611,Jewel-Osco - Chicago-Old Town #2506,Starbucks,23953-232510,312-642-2709,LS,424 W Division,424 W Division,,,Chicago,IL,US,60610,"(41.9038238525391, -87.6396179199219)",41.903823852539062,-87.639617919921875,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009612,Jewel Osco @ Lake Zurich #2505,Starbucks,23954-232511,847-438-2720,LS,345 S Rand Rd,345 S Rand Rd,,,Lake Zurich,IL,US,60047,"(42.1917839050293, -88.1084060668945)",42.1917839050293,-88.108406066894531,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009613,Jewel Osco - Glenview #3426,Starbucks,23955-230846,847-486-0571,LS,2502 N Waukegan Rd,2502 N Waukegan Rd,,,Waukegan,IL,US,60025,"(42.1005516052246, -87.7986602783203)",42.100551605224609,-87.798660278320312,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009614,Jewel Osco Chicago - #3241,Starbucks,23956-230847,773-342-3410,LS,1341 N Paulina St,1341 N Paulina St,,,Chicago,IL,US,60622,"(41.9062194824219, -87.6699981689453)",41.906219482421875,-87.669998168945312,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009617,Jewel - Countryside #3154,Starbucks,23959-103303,708-352-0120,LS,5545 S Brainard Ave,5545 S Brainard Ave,,,Countryside,IL,US,605253542,"(41.7881317138672, -87.8763122558594)",41.788131713867188,-87.876312255859375,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
1009618,Jewel Osco @ Merrionette Park 2504,Starbucks,23960-232525,708-389-9001,LS,3243 W 115th St,3243 W 115th St,,,Merrionette Park,IL,US,60803,"(41.6842422485352, -87.7019805908203)",41.684242248535156,-87.701980590820312,Central Standard Time,-360,GMT-06:00 America/Chicago,06/25/2014 04:00:00 AM
8788,LAS Terminal D,Starbucks,75731-94415,,LS,5757 Paradise Rd.,5757 Paradise Rd.,,,Las Vegas,NV,US,89118,"(36.0820922851563, -115.137771606445)",36.08209228515625,-115.13777160644531,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/27/2014 04:00:00 AM
1008982,San Pablo Dam & Morrow,Starbucks,22822-213504,510-222-2532,CO,"3300 San Pablo Dam Road, 100",3300 San Pablo Dam Road,100,,San Pablo,CA,US,94803,"(37.9614486694336, -122.326843261719)",37.961448669433594,-122.32684326171875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,06/28/2014 04:00:00 AM
1008685,Galt Ocean Marketplace,Starbucks,22094-209644,9543960839,CO,3704 N. Ocean Blvd,3704 N. Ocean Blvd,,,Fort Lauderdale,FL,US,33308,"(26.1733722686768, -80.0991821289063)",26.173372268676758,-80.09918212890625,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/01/2014 04:00:00 AM
1006634,Safeway - Poulsbo 3148,Starbucks,20160-203525,360-394-0023,LS,19245 10th Ave NE,19245 10th Ave NE,,,Poulsbo,WA,US,98370,"(47.7373352050781, -122.635589599609)",47.737335205078125,-122.63558959960938,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,07/03/2014 04:00:00 AM
1006736,Hwy 423 & 720,Starbucks,22479-204627,4693628549,CO,"2170 FM 423, 100",2170 FM 423,100,,Little Elm,TX,US,75068,"(33.1674766540527, -96.8911437988281)",33.167476654052734,-96.891143798828125,Central Standard Time,-360,GMT-06:00 America/Chicago,07/03/2014 04:00:00 AM
1006887,Smith's - Bountiful #444,Starbucks,22873-222264,801-397-7800,LS,555 S 200 W,555 S 200 W,,,Bountiful,UT,US,84010,"(40.8836898803711, -111.885643005371)",40.883689880371094,-111.88564300537109,Mountain Standard Time,-420,GMT-07:00 America/Denver,07/03/2014 04:00:00 AM
1007137,Briargate Blvd & Chapel Hills Dr,Starbucks,19238-194244,7192660530,CO,1762 Briargate Boulevard,1762 Briargate Boulevard,,,Colorado Springs,CO,US,80920,"(38.9453964233398, -104.793960571289)",38.945396423339844,-104.79396057128906,Mountain Standard Time,-420,GMT-07:00 America/Denver,07/03/2014 04:00:00 AM
1007123,Market District - Pittsburgh #47,Starbucks,22964-222124,412-490-2535,LS,100 Settlers Ridge Center Dr,100 Settlers Ridge Center Dr,,,Pittsburgh,PA,US,15205,"(40.441333770752, -80.1514892578125)",40.441333770751953,-80.1514892578125,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007180,PHL BC Connector,Starbucks,22712-222687,,LS,8000 Essington Ave,8000 Essington Ave,,,Philadelphia,PA,US,19153,"(39.8750343322754, -75.2502746582031)",39.875034332275391,-75.250274658203125,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007324,I35 & Everman,Starbucks,20135-201084,8175512974,CO,8601 South Frwy,8601 South Frwy,,,Fort Worth,TX,US,76134,"(32.6284103393555, -97.3204498291016)",32.628410339355469,-97.320449829101562,Central Standard Time,-360,GMT-06:00 America/Chicago,07/03/2014 04:00:00 AM
1007478,Safeway - Washington DC #2808,Starbucks,20275-204207,202-722-4023,LS,3830 Georgia Ave NW,3830 Georgia Ave NW,,,Washington,DC,US,20011,"(38.9379119873047, -77.0245513916016)",38.937911987304688,-77.024551391601562,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007528,AAFES @ Fort Lee,Starbucks,22007-208467,804-722-5387,LS,300 A Ave,300 A Ave,,,Fort Lee,VA,US,23801,"(37.2515335083008, -77.3257751464844)",37.251533508300781,-77.325775146484375,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007548,Target Boardman T-1463,Starbucks,22311-211366,330-758-5900,LS,417 Boardman Poland Rd,417 Boardman Poland Rd,,,Boardman,OH,US,44512,"(41.0244750976563, -80.6753387451172)",41.02447509765625,-80.675338745117188,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007549,Target Fayette T-1217,Starbucks,22312-211364,412-490-0488,LS,600 Chauvet Dr,600 Chauvet Dr,,,Fayette,PA,US,15275,"(40.4458961486816, -80.1833114624023)",40.445896148681641,-80.183311462402344,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
1007550,Target Amarillo - T-221,Starbucks,22314-214967,806-358-4030,LS,8201 I-40 W,8201 I-40 W,,,Amarillo,TX,US,79121,"(35.1865844726563, -101.930641174316)",35.18658447265625,-101.93064117431641,Central Standard Time,-360,GMT-06:00 America/Chicago,07/03/2014 04:00:00 AM
1007728,Bryant Irvin and Oakmont,Starbucks,20880-208545,8174230874,CO,"7429 Oakmont Blvd., Suite A",7429 Oakmont Blvd.,Suite A,,Fort Worth,TX,US,76132,"(32.6613426208496, -97.4211349487305)",32.661342620849609,-97.421134948730469,Central Standard Time,-360,GMT-06:00 America/Chicago,07/03/2014 04:00:00 AM
1007649,Target WestministerT-1000,Starbucks,76724-101396,410-848-6180,LS,200 Malcolm Drive,200 Malcolm Drive,,,Westminister,MD,US,211576110,"(39.5673408508301, -76.9727325439453)",39.567340850830078,-76.972732543945312,Eastern Standard Time,-300,GMT-05:00 America/New_York,07/03/2014 04:00:00 AM
